manufacturer,product type,flash memory installed,diagonal size,battery,supported digital audio standards,estimated battery life
24,4,0.0,2.0,15,37,16.0
79,9,0.0,0.0,105,144,0.0
21,4,0.008,0.0,15,85,14.0
6,9,0.0,0.0,88,144,0.0
30,2,0.128,0.0,6,133,11.0
21,5,0.0,0.0,42,36,11.0
28,2,0.0,0.0,13,86,10.0
74,4,1.0,0.0,24,87,50.0
88,4,2.0,0.0,64,91,8.0
17,1,0.0,0.0,33,29,14.0
25,9,0.0,0.0,79,144,0.0
19,4,4.0,0.0,78,58,0.0
73,2,8.0,2.4,75,8,45.0
48,9,0.0,0.0,79,144,0.0
88,2,8.0,2.0,64,26,50.0
4,9,0.0,0.0,103,144,0.0
20,9,0.0,0.0,94,144,0.0
96,2,4.0,2.4,21,145,22.0
19,2,16.0,2.0,75,60,29.0
82,2,4.0,1.0,119,80,15.0
17,4,4.0,0.0,34,86,8.0
96,2,4.0,1.0,23,166,12.0
39,5,4.0,2.0,79,144,0.0
17,2,4.0,0.0,6,86,8.0
20,9,0.0,0.0,91,144,0.0
6,4,4.0,0.0,119,122,0.0
18,9,0.0,0.0,113,144,0.0
6,9,0.0,0.0,87,144,0.0
104,9,0.0,0.0,79,144,0.0
73,2,4.0,1.0,75,8,22.0
22,4,8.0,2.8,75,8,0.0
96,2,8.0,2.4,23,145,22.0
48,9,0.0,0.0,79,144,0.0
63,2,4.0,1.8,12,122,8.0
21,2,8.0,3.0,17,165,5.0
88,2,16.0,2.0,17,28,30.0
108,9,0.0,0.0,79,144,0.0
33,5,8.0,3.0,77,144,0.0
48,9,0.0,0.0,79,144,0.0
58,9,0.0,0.0,58,144,0.0
5,4,0.0,2.0,64,15,0.0
88,1,0.0,0.0,33,29,23.0
29,1,0.0,0.0,0,144,0.0
34,9,0.0,0.0,112,144,0.0
81,2,0.512,0.0,20,78,10.0
101,9,0.0,0.0,86,144,0.0
11,9,0.0,0.0,79,144,0.0
73,2,8.0,2.0,75,86,12.0
106,4,8.0,3.0,22,122,0.0
3,9,0.0,0.0,111,144,0.0
88,2,8.0,2.0,64,26,50.0
17,2,4.0,1.8,75,86,0.0
17,2,4.0,1.8,75,86,0.0
73,1,0.0,0.0,29,144,8.0
20,9,0.0,0.0,91,144,0.0
39,5,2.0,0.0,79,144,0.0
73,2,2.0,1.0,76,97,22.0
17,2,2.0,1.44,22,86,12.0
4,2,0.0,2.8,76,122,0.0
5,4,2.0,0.0,64,38,15.0
8,9,0.0,0.0,79,144,0.0
96,2,8.0,2.4,21,146,22.0
64,9,0.0,0.0,98,144,0.0
6,2,8.0,1.8,81,42,18.5
22,4,2.0,0.0,9,86,0.0
106,2,4.0,2.0,22,84,0.0
81,4,1.0,0.0,75,109,13.0
17,2,8.0,2.4,75,108,12.0
90,9,0.0,0.0,93,144,0.0
82,2,4.0,1.0,119,80,15.0
88,9,0.0,0.0,79,144,0.0
91,2,2.0,1.8,64,122,0.0
88,1,0.0,0.0,33,181,41.0
39,9,0.0,0.0,111,144,0.0
111,9,0.0,0.0,77,144,6.0
19,2,8.0,2.0,75,60,29.0
17,2,2.0,1.44,23,86,0.0
22,4,4.0,2.8,75,8,0.0
45,1,0.0,0.0,0,29,0.0
17,4,2.0,0.0,74,86,5.0
82,2,4.0,1.0,119,80,15.0
73,4,8.0,1.8,76,76,25.0
33,5,8.0,4.3,79,144,0.0
60,9,0.0,0.0,55,144,0.0
60,9,0.0,0.0,104,144,0.0
36,4,1.0,0.0,117,86,8.0
73,2,16.0,2.4,75,6,36.0
88,2,4.0,2.0,64,26,50.0
17,2,16.0,2.4,75,108,12.0
69,1,0.0,0.0,79,144,0.0
17,2,4.0,1.8,74,169,8.0
17,2,16.0,2.4,74,108,12.0
73,2,4.0,1.0,76,97,22.0
6,2,4.0,1.5,25,97,10.0
21,2,16.0,3.0,17,165,0.0
69,2,0.0,2.8,79,185,0.0
47,4,0.128,0.0,79,29,0.0
17,2,2.0,1.66,64,72,0.0
6,9,0.0,0.0,87,144,0.0
73,2,0.512,0.0,76,161,12.0
41,5,0.0,0.0,39,29,0.0
73,2,8.0,1.5,75,8,24.0
73,2,8.0,3.2,75,9,24.0
6,9,0.0,0.0,89,144,0.0
24,4,0.0,1.92,21,37,12.0
82,4,0.0,0.0,6,65,9.0
82,2,1.0,0.0,10,79,19.0
17,4,2.0,0.0,74,86,5.0
81,2,8.0,2.6,118,135,30.0
6,9,0.0,0.0,89,144,0.0
73,2,0.128,0.0,7,122,10.0
74,1,0.0,0.0,33,144,0.0
91,2,2.0,1.8,64,56,0.0
5,4,8.0,3.5,64,16,40.0
81,2,8.0,2.6,118,135,30.0
73,4,2.0,0.0,39,86,10.0
102,2,2.0,2.4,118,122,6.0
73,2,16.0,3.2,75,7,0.0
106,2,8.0,1.5,22,84,0.0
77,9,0.0,0.0,53,144,0.0
21,2,4.0,1.8,17,163,32.0
63,2,2.0,0.0,81,144,0.0
6,2,8.0,2.4,79,41,0.0
18,9,0.0,0.0,113,144,0.0
88,1,0.0,0.0,33,180,41.0
18,9,0.0,0.0,96,144,0.0
17,2,2.0,1.8,75,86,0.0
17,2,8.0,1.8,75,86,0.0
9,4,2.0,0.0,118,144,0.0
21,2,16.0,2.4,17,165,0.0
18,9,0.0,0.0,113,144,0.0
73,2,8.0,2.4,75,6,36.0
54,2,4.0,0.0,6,56,10.0
102,9,0.0,0.0,95,144,0.0
81,2,2.0,1.0,74,62,20.0
9,4,1.0,0.0,39,72,0.0
5,4,0.0,2.5,64,14,14.0
102,2,8.0,1.8,118,122,3.5
6,2,4.0,2.4,81,96,11.0
102,2,4.0,2.4,118,157,6.0
64,9,0.0,0.0,84,144,0.0
1,2,1.0,0.0,39,55,0.0
73,2,1.0,0.0,6,86,0.0
75,9,0.0,0.0,79,144,0.0
21,2,8.0,2.5,17,150,0.0
6,2,8.0,0.0,117,4,0.0
17,2,4.0,1.8,75,86,0.0
102,2,8.0,2.0,64,122,4.0
18,9,0.0,0.0,113,144,0.0
21,7,0.0,0.0,63,158,12.0
81,2,16.0,2.4,118,107,50.0
9,2,4.0,2.0,117,73,30.0
88,4,2.0,0.0,64,91,8.0
102,2,4.0,2.4,118,157,6.0
73,4,0.032,0.0,45,29,12.0
101,9,0.0,0.0,112,144,0.0
6,9,0.0,0.0,89,144,0.0
14,9,0.0,0.0,88,144,0.0
4,2,0.0,2.8,76,29,0.0
64,4,4.0,1.8,70,85,8.0
17,2,4.0,1.44,22,86,0.0
102,2,2.0,2.4,118,122,6.0
63,4,8.0,1.8,70,85,8.0
18,9,0.0,0.0,113,144,0.0
16,9,0.0,0.0,79,144,0.0
53,2,2.0,0.0,61,86,8.0
74,1,0.0,0.0,117,144,0.0
102,9,0.0,0.0,100,144,0.0
73,2,8.0,2.2,117,2,50.0
6,4,2.0,0.0,79,86,0.0
58,9,0.0,0.0,58,144,0.0
9,2,4.0,1.5,63,119,18.0
45,4,0.512,0.0,118,72,10.0
73,4,4.0,1.8,76,76,25.0
92,2,2.0,1.8,64,122,0.0
5,4,0.0,2.5,64,14,20.0
29,4,2.0,0.0,1,72,0.0
17,2,2.0,1.8,74,169,8.0
18,9,0.0,0.0,113,144,0.0
17,2,4.0,2.4,75,108,12.0
110,9,0.0,0.0,122,144,0.0
55,4,0.0,0.0,81,29,0.0
106,2,4.0,2.4,21,96,0.0
17,2,8.0,2.0,22,86,11.0
88,1,0.0,0.0,79,144,0.0
88,0,0.0,0.0,33,50,50.0
74,0,0.0,0.0,33,144,35.0
17,2,1.0,1.66,64,84,0.0
6,2,8.0,2.4,118,41,0.0
106,9,0.0,0.0,105,144,0.0
9,4,2.0,0.0,39,86,0.0
73,2,8.0,3.2,76,7,0.0
88,2,4.0,2.0,64,26,50.0
21,2,8.0,2.4,17,165,0.0
66,9,0.0,0.0,84,144,0.0
6,4,4.0,1.5,79,3,22.0
38,4,2.0,0.0,63,29,8.0
17,4,1.0,0.0,6,86,8.0
29,4,2.0,0.0,1,86,0.0
40,9,0.0,0.0,79,144,0.0
106,4,4.0,3.0,22,122,0.0
106,4,4.0,2.4,22,122,0.0
17,2,8.0,2.4,74,108,12.0
18,9,0.0,0.0,84,144,0.0
106,2,2.0,1.5,22,84,0.0
17,4,1.0,0.0,39,86,8.0
17,2,8.0,2.4,22,108,0.0
17,2,2.0,0.0,6,112,0.0
21,9,0.0,0.0,101,144,0.0
67,2,0.0,3.2,64,187,30.0
83,2,0.0,0.0,120,86,0.0
82,2,8.0,2.4,21,29,0.0
88,4,0.512,0.0,80,12,44.0
60,9,0.0,0.0,55,144,0.0
88,4,4.0,0.0,64,91,8.0
97,4,0.512,0.0,21,167,25.0
88,1,0.0,0.0,33,144,0.0
88,0,0.0,0.0,0,44,41.0
49,2,8.0,1.8,117,92,0.0
17,2,0.512,0.0,4,112,0.0
106,4,8.0,3.0,22,122,0.0
106,9,0.0,0.0,105,144,0.0
17,2,8.0,2.4,22,108,0.0
102,2,4.0,0.0,118,122,20.0
91,2,4.0,1.8,64,122,0.0
46,2,4.0,0.0,34,86,0.0
73,4,4.0,0.0,75,95,13.0
6,9,0.0,0.0,79,144,0.0
5,4,0.0,2.5,64,14,30.0
106,2,2.0,1.5,22,84,0.0
22,4,1.0,0.0,9,86,0.0
22,4,2.0,0.0,9,86,0.0
106,2,4.0,2.4,21,96,0.0
38,4,2.0,0.0,63,29,8.0
17,4,1.0,0.0,64,86,5.0
73,2,2.0,0.0,23,86,12.0
39,9,0.0,0.0,84,144,0.0
106,2,8.0,1.5,26,86,0.0
17,2,8.0,1.8,75,86,0.0
2,9,0.0,0.0,79,144,0.0
17,2,4.0,2.2,75,116,0.0
17,2,2.0,2.0,75,116,8.0
88,4,2.0,0.0,64,91,8.0
46,5,4.0,0.0,79,144,0.0
73,4,1.0,0.0,39,35,7.0
73,2,4.0,1.5,75,8,24.0
17,2,4.0,2.4,23,116,0.0
17,2,4.0,1.44,23,86,0.0
63,2,2.0,0.0,120,144,0.0
5,4,2.0,0.0,64,38,15.0
106,4,8.0,3.0,22,122,0.0
17,4,2.0,0.0,6,86,8.0
18,9,0.0,0.0,113,144,0.0
21,2,16.0,1.8,64,151,0.0
34,9,0.0,0.0,112,144,0.0
34,9,0.0,0.0,112,144,0.0
106,2,2.0,1.5,22,84,0.0
17,2,2.0,2.4,23,112,8.0
59,5,2.0,0.0,79,144,0.0
63,4,4.0,1.8,70,85,8.0
17,2,4.0,2.0,118,174,0.0
91,2,4.0,1.8,64,56,0.0
15,4,4.0,0.0,8,29,0.0
45,4,1.0,0.0,22,155,12.0
109,2,4.0,1.8,117,64,0.0
103,4,0.512,2.2,118,118,8.0
109,2,2.0,0.0,117,99,11.0
110,2,2.0,1.8,26,86,0.0
73,2,8.0,1.5,75,8,24.0
68,9,0.0,0.0,79,144,0.0
69,0,0.0,0.0,79,29,33.0
96,2,2.0,1.8,15,173,30.0
18,9,0.0,0.0,113,144,0.0
21,2,2.0,2.5,17,164,0.0
6,2,8.0,1.8,119,122,0.0
59,5,4.0,0.0,77,144,20.0
69,4,0.0,0.0,79,184,15.0
4,9,0.0,0.0,105,144,0.0
70,9,0.0,0.0,79,144,0.0
74,1,0.0,0.0,33,85,48.0
73,4,1.0,0.0,39,37,8.0
9,2,2.0,1.8,117,73,30.0
73,2,8.0,2.0,62,87,30.0
109,2,1.0,1.0,39,99,20.0
102,9,0.0,0.0,79,144,0.0
82,2,1.0,0.0,119,79,0.0
73,4,2.0,0.0,39,86,10.0
49,2,8.0,1.8,117,92,0.0
67,2,0.0,3.2,64,187,30.0
15,4,8.0,0.0,6,86,0.0
14,9,0.0,0.0,79,144,0.0
73,2,0.512,0.0,39,35,10.0
73,4,4.0,1.5,62,114,15.0
35,2,1.0,0.0,0,59,0.0
109,2,2.0,0.0,117,99,11.0
17,2,4.0,1.8,74,169,8.0
18,9,0.0,0.0,113,144,0.0
17,4,1.0,0.0,74,86,5.0
110,4,2.0,0.0,39,86,0.0
106,4,8.0,3.0,22,122,0.0
73,4,8.0,2.0,63,86,7.0
29,4,2.0,0.0,39,86,8.0
73,4,4.0,0.0,117,120,15.0
69,4,0.0,0.0,79,29,8.0
82,2,4.0,1.0,119,82,15.0
64,9,0.0,0.0,106,144,0.0
46,2,2.0,1.8,117,86,0.0
33,5,4.0,3.0,77,144,0.0
102,2,4.0,2.4,118,122,6.0
88,4,0.512,0.0,64,45,28.0
102,2,4.0,1.8,118,122,3.5
88,1,0.0,0.0,33,144,41.0
29,4,8.0,2.0,22,84,5.0
51,9,0.0,0.0,79,144,0.0
69,2,0.0,0.0,79,156,19.0
69,9,0.0,0.0,111,144,0.0
69,2,0.0,0.0,79,131,0.0
69,4,0.0,0.0,79,176,12.0
15,4,2.0,0.0,39,54,10.0
17,2,2.0,0.0,6,112,8.0
46,5,4.0,0.0,79,144,0.0
91,2,4.0,1.8,118,56,0.0
73,4,4.0,0.0,117,120,15.0
102,2,4.0,1.8,118,122,3.5
110,2,0.256,0.0,39,34,10.0
73,4,0.512,0.0,6,122,0.0
17,2,4.0,1.8,74,169,8.0
49,2,8.0,1.8,117,92,0.0
17,2,8.0,2.4,22,108,12.0
74,0,0.0,0.0,33,144,0.0
97,4,0.512,0.0,21,167,25.0
102,2,2.0,1.0,26,86,10.0
51,9,0.0,0.0,79,144,0.0
64,9,0.0,0.0,84,144,0.0
78,9,0.0,0.0,79,144,0.0
7,9,0.0,0.0,79,144,0.0
82,2,4.0,1.0,119,80,15.0
82,2,2.0,1.0,119,80,15.0
109,2,0.256,1.2,65,139,35.0
18,9,0.0,0.0,113,144,0.0
69,2,0.0,2.4,79,128,8.0
109,2,2.0,0.0,117,99,11.0
73,2,0.512,0.0,63,159,10.0
109,2,4.0,0.0,117,99,11.0
45,4,2.0,0.0,64,68,12.0
106,2,4.0,2.4,21,96,0.0
102,2,2.0,2.4,118,122,6.0
17,2,2.0,1.8,75,86,0.0
17,2,2.0,1.66,75,112,8.0
62,5,0.256,0.0,15,122,12.0
45,4,1.0,2.2,75,84,0.0
82,2,4.0,0.0,119,79,0.0
88,4,2.0,0.0,64,73,11.0
96,2,4.0,1.0,23,166,12.0
9,2,8.0,1.8,63,119,30.0
73,8,0.0,0.0,31,144,0.0
106,2,2.0,1.5,22,84,0.0
17,4,1.0,0.0,74,86,5.0
5,4,8.0,3.5,64,14,40.0
16,9,0.0,0.0,79,144,0.0
50,9,0.0,0.0,102,144,0.0
102,2,8.0,2.0,64,122,4.0
17,2,4.0,2.4,74,108,12.0
73,2,0.256,0.0,6,86,0.0
73,2,0.128,0.0,39,56,10.0
82,2,2.0,0.0,18,84,0.0
82,2,1.0,0.0,18,84,0.0
69,4,0.512,1.5,21,120,0.0
69,9,0.0,0.0,79,144,0.0
49,2,2.0,1.8,117,53,0.0
45,4,2.0,0.0,64,68,12.0
17,2,8.0,2.0,22,86,11.0
17,2,4.0,2.0,22,86,11.0
102,2,4.0,0.0,118,122,20.0
102,2,4.0,1.8,118,122,3.5
5,4,2.0,0.0,64,38,15.0
43,2,2.0,1.0,73,67,0.0
17,4,0.256,0.0,39,86,0.0
30,2,0.128,0.0,6,133,11.0
74,0,0.0,0.0,79,144,0.0
106,2,2.0,1.5,22,84,0.0
106,2,2.0,1.5,22,84,0.0
106,4,4.0,2.4,22,122,0.0
81,2,16.0,2.4,118,107,50.0
17,2,4.0,1.8,75,86,0.0
102,2,4.0,2.0,118,122,5.0
17,4,2.0,0.0,6,86,8.0
29,4,8.0,2.0,63,122,0.0
91,2,4.0,1.0,117,86,4.0
39,9,0.0,0.0,111,144,0.0
110,2,4.0,1.8,26,86,0.0
17,2,2.0,0.0,6,86,8.0
28,1,0.0,0.0,30,144,0.0
29,4,4.0,2.4,75,84,6.0
69,2,0.0,0.0,79,153,30.0
17,2,0.512,0.0,6,29,0.0
26,4,0.512,0.0,22,72,0.0
26,4,1.0,0.0,118,72,8.0
49,2,4.0,1.8,117,92,0.0
5,4,2.0,0.0,75,39,12.0
67,2,8.0,1.8,64,87,24.0
17,2,2.0,2.2,75,116,0.0
67,2,16.0,1.8,64,186,24.0
5,4,1.0,0.0,75,39,12.0
106,4,4.0,2.4,22,122,0.0
22,4,2.0,0.0,9,86,0.0
17,4,1.0,0.0,6,86,8.0
45,4,1.0,0.0,75,119,12.0
45,4,1.0,0.0,75,119,12.0
69,4,0.0,0.0,79,129,6.0
17,2,4.0,2.4,22,108,0.0
17,2,2.0,2.0,22,86,11.0
46,5,4.0,0.0,79,144,0.0
17,4,2.0,0.0,6,86,8.0
91,2,4.0,1.8,64,56,0.0
91,2,2.0,1.8,64,56,0.0
91,2,2.0,1.8,64,56,0.0
91,2,2.0,1.8,64,122,0.0
106,2,4.0,1.5,26,86,0.0
5,4,2.0,0.0,64,38,15.0
106,2,4.0,2.4,21,5,0.0
17,2,4.0,2.0,22,86,11.0
17,2,2.0,2.0,22,86,11.0
106,2,4.0,1.5,26,86,0.0
102,2,4.0,2.0,118,122,5.0
102,2,4.0,2.0,118,122,5.0
26,4,1.0,0.0,118,72,8.0
29,4,2.0,0.0,39,86,8.0
5,4,2.0,0.0,64,38,15.0
97,2,2.0,1.44,21,152,10.0
97,4,1.0,0.0,21,167,25.0
73,2,0.256,0.0,63,55,0.0
102,2,4.0,2.0,118,122,5.0
17,2,1.0,2.5,64,122,0.0
52,4,0.0,0.0,79,144,0.0
106,2,4.0,1.8,26,84,0.0
26,4,0.512,0.0,22,121,0.0
106,2,4.0,1.5,26,86,0.0
17,2,0.512,2.5,64,122,0.0
45,4,1.0,0.0,79,72,16.0
109,2,4.0,0.0,117,99,11.0
104,9,0.0,0.0,79,144,0.0
17,2,1.0,0.0,6,29,0.0
26,4,0.512,2.2,118,118,8.0
73,2,2.0,1.5,117,120,0.0
106,2,4.0,1.5,26,86,0.0
31,4,0.0,2.2,117,144,0.0
91,2,2.0,1.8,64,56,0.0
69,2,0.0,1.8,79,129,0.0
29,4,4.0,1.8,17,122,0.0
69,4,0.0,0.0,79,23,20.0
26,4,0.512,2.2,26,118,8.0
106,4,4.0,2.4,22,122,0.0
91,2,4.0,1.8,64,122,0.0
5,4,2.0,0.0,64,38,15.0
17,4,0.512,0.0,6,29,0.0
17,2,0.512,0.0,64,92,0.0
5,4,0.0,2.5,64,14,20.0
109,2,2.0,1.0,3,139,45.0
0,9,0.0,0.0,79,144,0.0
106,4,8.0,3.0,22,122,0.0
73,2,2.0,0.0,23,86,12.0
109,2,2.0,0.0,117,99,11.0
73,2,8.0,2.4,75,8,45.0
91,2,4.0,1.8,64,122,0.0
17,2,4.0,2.0,22,86,11.0
102,2,4.0,2.4,118,157,6.0
26,4,1.0,0.0,118,72,8.0
5,4,2.0,0.0,64,38,15.0
17,2,4.0,2.4,22,108,12.0
102,2,4.0,1.8,118,122,3.5
82,2,4.0,1.8,65,72,0.0
103,4,0.512,0.0,118,72,10.0
103,4,1.0,1.3,118,72,8.0
73,4,2.0,1.5,23,161,20.0
69,2,0.0,1.5,79,127,14.0
69,4,0.0,3.0,79,177,0.0
17,2,4.0,2.0,22,86,11.0
29,4,2.0,0.0,39,86,8.0
29,2,0.0,0.0,77,144,0.0
91,2,4.0,1.8,64,56,0.0
92,2,4.0,1.8,64,122,0.0
91,2,4.0,1.8,64,56,0.0
17,2,8.0,2.4,75,108,12.0
91,2,4.0,1.0,117,86,4.0
45,0,0.0,0.0,0,144,0.0
17,4,1.0,0.0,74,86,5.0
5,4,1.0,0.0,75,39,12.0
21,2,8.0,1.8,17,163,32.0
17,2,1.0,0.0,6,122,0.0
5,4,64.0,3.5,64,14,30.0
110,4,4.0,0.0,39,86,0.0
22,4,1.0,0.0,6,86,0.0
69,4,0.0,0.0,79,183,0.0
69,4,0.0,1.5,79,183,0.0
69,4,0.0,0.0,79,129,0.0
17,4,0.512,0.0,39,29,0.0
17,4,1.0,0.0,37,86,0.0
9,4,0.512,0.0,64,72,0.0
36,4,0.256,0.0,79,86,0.0
17,4,2.0,0.0,4,86,8.0
46,2,4.0,0.0,117,144,0.0
106,2,4.0,1.5,26,86,0.0
106,2,4.0,1.5,26,86,0.0
29,4,0.0,0.0,79,144,0.0
73,4,0.512,0.0,63,52,5.0
46,2,2.0,1.8,117,86,0.0
17,2,4.0,2.4,75,108,12.0
68,9,0.0,0.0,79,144,0.0
46,2,2.0,1.8,117,86,0.0
106,2,4.0,1.5,26,86,0.0
21,4,0.128,0.0,10,86,12.0
106,2,4.0,1.5,26,86,0.0
26,4,1.0,0.0,118,72,8.0
23,9,0.0,0.0,57,144,0.0
23,9,0.0,0.0,79,144,0.0
